,file_name,page_nr,panel_nr,balloon_nr,utterance,raw_annotation,raw_emotion,raw_speaker_id,emotion,speaker_id,split
3957,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,14,2,1,ABOUT DAMN TIME!,"2024-08-16 - SyimykRasulov
Feeling:AN4-DI0-FE0-SA0-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS","2024-08-16 - SyimykRasulov
Feeling:AN4-DI0-FE0-SA0-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS",AN4-DI0-FE0-SA0-SU0-JO0,JACKSON T. WINTERS,TRAIN
3958,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,14,2,2,"IF I'D KNOWN THEY WERE ABOUT TO KILL YOU, I WOULD HAVE WAITED.","2024-08-16 - SyimykRasulov
Feeling:AN3-DI1-FE0-SA3-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:Skinner","2024-08-16 - SyimykRasulov
Feeling:AN3-DI1-FE0-SA3-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:Skinner",AN3-DI1-FE0-SA3-SU0-JO0,Skinner,TRAIN
3959,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,14,2,3,WHERE'S NINA?!,"2024-08-16 - SyimykRasulov
Feeling:AN3-DI0-FE2-SA0-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:Skinner","2024-08-16 - SyimykRasulov
Feeling:AN3-DI0-FE2-SA0-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:Skinner",AN3-DI0-FE2-SA0-SU0-JO0,Skinner,TRAIN
3960,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,14,3,1,"NEARBY, BUT WE'VE GOT TROUBLE!","2024-08-16 - SyimykRasulov
Feeling:AN2-DI0-FE2-SA0-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS","2024-08-16 - SyimykRasulov
Feeling:AN2-DI0-FE2-SA0-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS",AN2-DI0-FE2-SA0-SU0-JO0,JACKSON T. WINTERS,TRAIN
3961,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,14,3,2,"CAN YOU TAKE THIS VILE THING AWAY FROM ME, PLEASE?","2024-08-16 - SyimykRasulov
Feeling:AN0-DI3-FE0-SA0-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:Robby Trick","2024-08-16 - SyimykRasulov
Feeling:AN0-DI3-FE0-SA0-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:Robby Trick",AN0-DI3-FE0-SA0-SU0-JO0,Robby Trick,TRAIN
3962,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,14,3,3,SUCH A PUSSY.,"2024-08-16 - SyimykRasulov
Feeling:AN0-DI3-FE0-SA0-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS","2024-08-16 - SyimykRasulov
Feeling:AN0-DI3-FE0-SA0-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS",AN0-DI3-FE0-SA0-SU0-JO0,JACKSON T. WINTERS,TRAIN
3963,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,14,4,1,"SAY CHEESE, YA OLD FART!","2024-08-16 - SyimykRasulov
Feeling:AN4-DI0-FE0-SA0-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS","2024-08-16 - SyimykRasulov
Feeling:AN4-DI0-FE0-SA0-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS",AN4-DI0-FE0-SA0-SU0-JO0,JACKSON T. WINTERS,TRAIN
3964,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,15,2,1,NO ONE EVER LAYS A HAND ON EL MAESTRO.,"2024-08-16 - SyimykRasulov
Feeling:AN4-DI0-FE0-SA2-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:EL SILBÓN","2024-08-16 - SyimykRasulov
Feeling:AN4-DI0-FE0-SA2-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:EL SILBÓN",AN4-DI0-FE0-SA2-SU0-JO0,EL SILBÓN,TRAIN
3965,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,15,2,2,ESPECIALLY NOT SOME PETTY THIEF.,"2024-08-16 - SyimykRasulov
Feeling:AN4-DI0-FE0-SA2-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:EL SILBÓN","2024-08-16 - SyimykRasulov
Feeling:AN4-DI0-FE0-SA2-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:EL SILBÓN",AN4-DI0-FE0-SA2-SU0-JO0,EL SILBÓN,TRAIN
3966,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,15,3,1,THAT'S FOR THE BULLETPROOF VEST!,"2024-08-16 - SyimykRasulov
Feeling:AN3-DI0-FE0-SA0-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS","2024-08-16 - SyimykRasulov
Feeling:AN3-DI0-FE0-SA0-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS",AN3-DI0-FE0-SA0-SU0-JO0,JACKSON T. WINTERS,TRAIN
3967,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,15,4,1,"IF ANY HARM COMES TO EL MAESTRO, I WILL HAVE YOUR HEADS!","2024-08-16 - SyimykRasulov
Feeling:AN3-DI0-FE0-SA0-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:EL SILBÓN","2024-08-16 - SyimykRasulov
Feeling:AN3-DI0-FE0-SA0-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:EL SILBÓN",AN3-DI0-FE0-SA0-SU0-JO0,EL SILBÓN,TRAIN
3968,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,15,5,1,WHAT ARE YOU DOING?! LEAVE US ALONE!,"2024-08-16 - SyimykRasulov
Feeling:AN3-DI0-FE0-SA0-SU3-JO0


2024-08-16 - SyimykRasulov
SpokenBy:Nina","2024-08-16 - SyimykRasulov
Feeling:AN3-DI0-FE0-SA0-SU3-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:Nina",AN3-DI0-FE0-SA0-SU3-JO0,Nina,TRAIN
3969,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,15,5,2,NINA!,"2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE2-SA0-SU4-JO0


2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS","2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE2-SA0-SU4-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS",AN0-DI0-FE2-SA0-SU4-JO0,JACKSON T. WINTERS,TRAIN
3970,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,15,6,1,"TIME TO GO HOME, LITTLE GIRL.","2024-08-16 - SyimykRasulov
Feeling:AN2-DI0-FE0-SA0-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:Skinner","2024-08-16 - SyimykRasulov
Feeling:AN2-DI0-FE0-SA0-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:Skinner",AN2-DI0-FE0-SA0-SU0-JO0,Skinner,TRAIN
3971,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,15,6,2,YOUR FAMILY MISSES YOU!,"2024-08-16 - SyimykRasulov
Feeling:AN2-DI0-FE0-SA0-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:Skinner","2024-08-16 - SyimykRasulov
Feeling:AN2-DI0-FE0-SA0-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:Skinner",AN2-DI0-FE0-SA0-SU0-JO0,Skinner,TRAIN
3972,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,16,1,1,NO!,"2024-08-16 - SyimykRasulov
Feeling:AN5-DI0-FE3-SA0-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:Nina","2024-08-16 - SyimykRasulov
Feeling:AN5-DI0-FE3-SA0-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:Nina",AN5-DI0-FE3-SA0-SU0-JO0,Nina,TRAIN
3973,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,16,1,2,I WON'T LET YOU HAVE IT!,"2024-08-16 - SyimykRasulov
Feeling:AN5-DI0-FE3-SA0-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:Nina","2024-08-16 - SyimykRasulov
Feeling:AN5-DI0-FE3-SA0-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:Nina",AN5-DI0-FE3-SA0-SU0-JO0,Nina,TRAIN
3974,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,16,1,3,NINA! WAIT!,"2024-08-16 - SyimykRasulov
Feeling:AN2-DI0-FE0-SA0-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS","2024-08-16 - SyimykRasulov
Feeling:AN2-DI0-FE0-SA0-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS",AN2-DI0-FE0-SA0-SU0-JO0,JACKSON T. WINTERS,TRAIN
3975,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,16,3,1,WE HAVE TO GET HER.,"2024-08-16 - SyimykRasulov
Feeling:AN2-DI0-FE0-SA0-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:Skinner","2024-08-16 - SyimykRasulov
Feeling:AN2-DI0-FE0-SA0-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:Skinner",AN2-DI0-FE0-SA0-SU0-JO0,Skinner,TRAIN
3976,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,16,3,2,JACKSON HAS IT UNDER CONTROL.,"2024-08-16 - SyimykRasulov
Feeling:AN2-DI0-FE0-SA0-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:Robby Trick","2024-08-16 - SyimykRasulov
Feeling:AN2-DI0-FE0-SA0-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:Robby Trick",AN2-DI0-FE0-SA0-SU0-JO0,Robby Trick,TRAIN
3977,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,16,3,3,HE KNOWS THE RENDEZVOUS AND WILL MEET US. TRUST HIM!,"2024-08-16 - SyimykRasulov
Feeling:AN2-DI0-FE0-SA0-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:Robby Trick","2024-08-16 - SyimykRasulov
Feeling:AN2-DI0-FE0-SA0-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:Robby Trick",AN2-DI0-FE0-SA0-SU0-JO0,Robby Trick,TRAIN
3978,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,16,3,4,WE ARE SUPER OUTNUMBERED AND NEED TO GO. NOW!,"2024-08-16 - SyimykRasulov
Feeling:AN3-DI0-FE3-SA0-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:Robby Trick","2024-08-16 - SyimykRasulov
Feeling:AN3-DI0-FE3-SA0-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:Robby Trick",AN3-DI0-FE3-SA0-SU0-JO0,Robby Trick,TRAIN
3979,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,16,4,1,#GRRR.,"2024-08-16 - SyimykRasulov
Feeling:AN3-DI0-FE3-SA0-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:Skinner","2024-08-16 - SyimykRasulov
Feeling:AN3-DI0-FE3-SA0-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:Skinner",AN3-DI0-FE3-SA0-SU0-JO0,Skinner,TRAIN
3980,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,16,4,2,FINE.,"2024-08-16 - SyimykRasulov
Feeling:AN3-DI0-FE3-SA0-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:Skinner","2024-08-16 - SyimykRasulov
Feeling:AN3-DI0-FE3-SA0-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:Skinner",AN3-DI0-FE3-SA0-SU0-JO0,Skinner,TRAIN
3981,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,17,1,1,"DAMMIT, NINA, STOP!","2024-08-16 - SyimykRasulov
Feeling:AN2-DI0-FE0-SA0-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS","2024-08-16 - SyimykRasulov
Feeling:AN2-DI0-FE0-SA0-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS",AN2-DI0-FE0-SA0-SU0-JO0,JACKSON T. WINTERS,TRAIN
3982,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,17,1,2,NO!,"2024-08-16 - SyimykRasulov
Feeling:AN3-DI0-FE3-SA0-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:Nina","2024-08-16 - SyimykRasulov
Feeling:AN3-DI0-FE3-SA0-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:Nina",AN3-DI0-FE3-SA0-SU0-JO0,Nina,TRAIN
3983,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,17,2,1,I'M HERE TO SAVE YOU.,"2024-08-16 - SyimykRasulov
Feeling:AN2-DI0-FE0-SA0-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS","2024-08-16 - SyimykRasulov
Feeling:AN2-DI0-FE0-SA0-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS",AN2-DI0-FE0-SA0-SU0-JO0,JACKSON T. WINTERS,TRAIN
3984,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,17,2,2,"YOU DON'T KNOW ME, BUT YOU CAN TRUST ME.","2024-08-16 - SyimykRasulov
Feeling:AN2-DI0-FE0-SA2-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS","2024-08-16 - SyimykRasulov
Feeling:AN2-DI0-FE0-SA2-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS",AN2-DI0-FE0-SA2-SU0-JO0,JACKSON T. WINTERS,TRAIN
3985,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,17,3,1,I KNOW WHO YOU ARE.,"2024-08-16 - SyimykRasulov
Feeling:AN4-DI0-FE3-SA0-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:Nina","2024-08-16 - SyimykRasulov
Feeling:AN4-DI0-FE3-SA0-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:Nina",AN4-DI0-FE3-SA0-SU0-JO0,Nina,TRAIN
3986,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,17,4,1,YOU'RE THE MAN WHO TRIED TO ROB FROM MY FAMILY.,"2024-08-16 - SyimykRasulov
Feeling:AN4-DI0-FE0-SA0-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:Nina","2024-08-16 - SyimykRasulov
Feeling:AN4-DI0-FE0-SA0-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:Nina",AN4-DI0-FE0-SA0-SU0-JO0,Nina,TRAIN
3987,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,17,4,2,"I WAS YOUNG, BUT I REMEMBER.","2024-08-16 - SyimykRasulov
Feeling:AN2-DI0-FE3-SA0-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:Nina","2024-08-16 - SyimykRasulov
Feeling:AN2-DI0-FE3-SA0-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:Nina",AN2-DI0-FE3-SA0-SU0-JO0,Nina,TRAIN
3988,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,17,4,3,"IT'S YOUR FAULT. WENONA PUT THIS, THIS… THING INSIDE OF ME BECAUSE OF YOU.","2024-08-16 - SyimykRasulov
Feeling:AN5-DI4-FE0-SA0-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:Nina","2024-08-16 - SyimykRasulov
Feeling:AN5-DI4-FE0-SA0-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:Nina",AN5-DI4-FE0-SA0-SU0-JO0,Nina,TRAIN
3989,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,17,4,4,WHAT THING? IT'S NOT JUST A GHOST?,"2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE3-SA0-SU4-JO0


2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS","2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE3-SA0-SU4-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS",AN0-DI0-FE3-SA0-SU4-JO0,JACKSON T. WINTERS,TRAIN
3990,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,17,5,1,IT'S AN EVIL WITCH…,"2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE5-SA3-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:Nina","2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE5-SA3-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:Nina",AN0-DI0-FE5-SA3-SU0-JO0,Nina,TRAIN
3991,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,18,1,1,""" THE SKADEGMUTC.","2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE5-SA3-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:Nina","2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE5-SA3-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:Nina",AN0-DI0-FE5-SA3-SU0-JO0,Nina,TRAIN
3992,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,18,1,2,""" THE SKADEGMUTC IS CREATED AFTER AN EVIL SHAMAN DIES BUT REFUSES TO GO TO THE LIGHT. THEY ARE THE THINGS NIGHTMARES ARE MADE OF. ""","2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE5-SA3-SU0-JO0

2024-08-16 - SyimykRasulov
SpokenBy:Nina","2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE5-SA3-SU0-JO0","2024-08-16 - SyimykRasulov
SpokenBy:Nina",AN0-DI0-FE5-SA3-SU0-JO0,Nina,TRAIN
3993,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,18,2,1,THEIR POWER ALLOWS THEM TO CURSE ANY WHO CROSS THEIR PATH.,"2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE5-SA3-SU0-JO0

2024-08-16 - SyimykRasulov
SpokenBy:Nina","2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE5-SA3-SU0-JO0","2024-08-16 - SyimykRasulov
SpokenBy:Nina",AN0-DI0-FE5-SA3-SU0-JO0,Nina,TRAIN
3994,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,18,3,1,"WHEN YOU TRIED TO TAKE FROM US, YOU UNLEASHED THE EVIL SPIRITS IN OUR CASINO.","2024-08-16 - SyimykRasulov
Feeling:AN2-DI0-FE3-SA3-SU0-JO0

2024-08-16 - SyimykRasulov
SpokenBy:Nina","2024-08-16 - SyimykRasulov
Feeling:AN2-DI0-FE3-SA3-SU0-JO0","2024-08-16 - SyimykRasulov
SpokenBy:Nina",AN2-DI0-FE3-SA3-SU0-JO0,Nina,TRAIN
3995,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,18,3,2,"YEAH. WORST DAY OF MY LIFE, I REMEMBER.","2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA5-SU0-JO0

2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS","2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA5-SU0-JO0","2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS",AN0-DI0-FE0-SA5-SU0-JO0,JACKSON T. WINTERS,TRAIN
3996,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,18,3,3,"WENONA BELIEVED SHE COULD DO IT AGAIN. BUT THIS TIME SHE COULD HARNESS A WITCH, THE SKADEGMUTC, AND USE IT FOR HER OWN PERSONAL GAIN.","2024-08-16 - SyimykRasulov
Feeling:AN3-DI0-FE5-SA3-SU0-JO0

2024-08-16 - SyimykRasulov
SpokenBy:Nina","2024-08-16 - SyimykRasulov
Feeling:AN3-DI0-FE5-SA3-SU0-JO0","2024-08-16 - SyimykRasulov
SpokenBy:Nina",AN3-DI0-FE5-SA3-SU0-JO0,Nina,TRAIN
3997,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,18,4,1,WHY AM I NOT SURPRISED WENONA LIED TO ME?,"2024-08-16 - SyimykRasulov
Feeling:AN0-DI3-FE0-SA0-SU0-JO0

2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS","2024-08-16 - SyimykRasulov
Feeling:AN0-DI3-FE0-SA0-SU0-JO0","2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS",AN0-DI3-FE0-SA0-SU0-JO0,JACKSON T. WINTERS,TRAIN
3998,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,18,4,2,SO SHE… CONJURED UP THE SPIRIT OF AN EVIL WITCH AND THEN WHAT?,"2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE4-SA3-SU4-JO0

2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS","2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE4-SA3-SU4-JO0","2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS",AN0-DI0-FE4-SA3-SU4-JO0,JACKSON T. WINTERS,TRAIN
3999,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,18,4,3,SHE TRIED TO PLACE IT INSIDE OF SKINNER. SKINNER WOULD BE ABLE TO CONTROL THE EVIL.,"2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE3-SA0-SU0-JO0

2024-08-16 - SyimykRasulov
SpokenBy:Nina","2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE3-SA0-SU0-JO0","2024-08-16 - SyimykRasulov
SpokenBy:Nina",AN0-DI0-FE3-SA0-SU0-JO0,Nina,TRAIN
4000,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,18,4,4,BUT INSTEAD IT CHOSE ME.,"2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE4-SA3-SU0-JO0

2024-08-16 - SyimykRasulov
SpokenBy:Nina","2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE4-SA3-SU0-JO0","2024-08-16 - SyimykRasulov
SpokenBy:Nina",AN0-DI0-FE4-SA3-SU0-JO0,Nina,TRAIN
4001,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,19,1,1,C'MON THEN.,"2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA3-SU0-JO0

2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS","2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE0-SA3-SU0-JO0","2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS",AN0-DI0-FE0-SA3-SU0-JO0,JACKSON T. WINTERS,TRAIN
4002,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,19,1,2,WHERE ARE WE GOING?,"2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE3-SA0-SU4-JO0

2024-08-16 - SyimykRasulov
SpokenBy:Nina","2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE3-SA0-SU4-JO0","2024-08-16 - SyimykRasulov
SpokenBy:Nina",AN0-DI0-FE3-SA0-SU4-JO0,Nina,TRAIN
4003,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,19,2,1,CIVILIZATION FOR A START.,"2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE1-SA0-SU1-JO0


2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS","2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE1-SA0-SU1-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS",AN0-DI0-FE1-SA0-SU1-JO0,JACKSON T. WINTERS,TRAIN
4004,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,19,2,2,BUT WE'RE NOT GOING TO WENONA OR BACK TO THE TEMPLE.,"2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE1-SA0-SU1-JO0


2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS","2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE1-SA0-SU1-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS",AN0-DI0-FE1-SA0-SU1-JO0,JACKSON T. WINTERS,TRAIN
4005,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,19,2,3,"I KNOW WHAT IT'S LIKE TO BE IN A PRISON, AND IT WASN'T A WALK IN THE PARK. SO I'M NOT GOING TO SENTENCE SOMEONE ELSE TO THE SAME BULLSHIT FATE.","2024-08-16 - SyimykRasulov
Feeling:AN2-DI2-FE0-SA2-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS","2024-08-16 - SyimykRasulov
Feeling:AN2-DI2-FE0-SA2-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS",AN2-DI2-FE0-SA2-SU0-JO0,JACKSON T. WINTERS,TRAIN
4006,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,19,3,1,I HAVE SOME LEFTOVER CONNECTIONS THAT WON'T TURN US IN. THEY'LL HOOK US UP WITH NEW IDENTITIES AND WE'LL GO OUR SEPARATE WAYS. BE FREE.,"2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE2-SA0-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS","2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE2-SA0-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:JACKSON T. WINTERS",AN0-DI0-FE2-SA0-SU0-JO0,JACKSON T. WINTERS,TRAIN
4007,QC copy - 1569 - 36 Fantasmas vol. 1 - Ghosted 8.xlsx,19,3,2,BUT THE JUNGLE. IT'S DANGEROUS.,"2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE4-SA0-SU0-JO0


2024-08-16 - SyimykRasulov
SpokenBy:Nina","2024-08-16 - SyimykRasulov
Feeling:AN0-DI0-FE4-SA0-SU0-JO0","
2024-08-16 - SyimykRasulov
SpokenBy:Nina",AN0-DI0-FE4-SA0-SU0-JO0,Nina,TRAIN
